Date,ABDN.L,ABN.AS,ACA.PA,AGN.AS,AJB.L,ALLFG.AS,ALV.DE,ASHM.L,AT1.DE,AV.L,AZM.MI,BALD-B.ST,BAMI.MI,BARC.L,BBOX.L,BBVA.MC,BEZ.L,BLND.L,BMED.MI,BNP.PA,BPE.MI,BPT.L,CABK.MC,CAST.ST,CBG.L,CBK.DE,CHRY.L,COL.MC,CORE-B.ST,CREI.L,CS.PA,CSN.L,DBK.DE,EMG.L,EQT.ST,ESP.L,FABG.ST,FBK.MI,FCH.L,FOXT.L,G.MI,GLE.PA,GPE.L,GRI.L,GROW.L,HSBA.L,HSX.L,ICG.L,III.L,INGA.AS,INTRUM.ST,INVE-B.ST,INVP.L,IPO.L,ISP.MI,IWG.L,JUP.L,KINV-B.ST,LAND.L,LGEN.L,LI.PA,LLOY.L,LMP.L,LOGI-B.ST,LSEG.L,MAP.MC,MRL.MC,N91.L,NDA-FI.HE,NDA-SE.ST,NN.AS,NRR.L,NWG.L,OSB.L,PCTN.L,PHNX.L,PHP.L,PRSR.L,PRU.L,QLT.L,SAB.MC,SAN.MC,SDR.L,SEB-A.ST,SGRO.L,SHB-A.ST,SHC.L,SOHO.L,SRE.L,SREI.L,SREN.SW,SSIT.L,STJ.L,STOR-B.ST,SUPR.L,SWED-A.ST,TCAP.L,THRL.L,UBSG.SW,UCG.MI,UNI.MC,UTG.L,VEFAB.ST,VNA.DE,WALL-B.ST,YCA.L
2013-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-31,-0.018984913751027725,0.006897754838734043,0.02123265776144887,-0.07773311589425773,0.0,0.0,-0.025349224321818457,0.09050075949781392,0.03655013647921452,-0.09715115027467193,-0.019003020322553715,-0.0648915229744163,-0.000801694219347733,-0.15477912226520277,0.01753272520291576,-0.0032223583322534832,0.06305021365655905,-0.02751205785294325,0.14861683848175414,0.06694965711282132,-0.000517821704759662,0.0,-0.073580084986858,-0.016884869042566097,0.07031876319807047,-0.02074374624394462,0.0,-0.1380568293933437,0.0,-0.02950251712015698,-0.038542226890746246,-0.04582489602878079,0.036137959347795505,0.1507002553277401,0.0,-0.03356921403981784,-0.0526707859572792,0.05388456437290369,0.0,0.015229199354677814,-0.050602251029034165,0.012815989159686313,-0.030045084158356727,-0.04999862001338817,-0.005506164362735381,-0.031157268839905425,0.056244422781369846,-0.015228504788930203,0.1463332980345716,0.0023004184047844996,-0.09631095929178277,0.05489376362416552,-0.09343425806333444,0.05683076721769294,0.035454446281576874,-0.013525484383229203,-0.017689111018747268,0.08702863349289358,-0.028964153753504765,-0.03167402057747847,-0.10860064428657276,-0.09790858225681466,0.0009343017168584253,0.0,-0.022505537797318113,-0.00611579651476853,0.07728864776636424,0.0,-0.0040905305040971375,-0.03662119215674413,-0.0726270647986266,0.05760337326145944,-0.08298866896516302,0.18672131779615248,-0.0642692353884054,0.009887849367161736,0.029251034877170935,0.0,-0.0969579048409797,0.0,-0.23386894216397675,-0.04945280231536027,0.060871555915364806,-0.01189826680922356,-0.03976043285607178,0.05046008027055547,-0.09378406184767168,0.0,-0.021766153723840845,0.014616651182072976,0.02485723488309255,0.0,-0.04594344493112656,0.0,0.0,0.0157843208905248,-0.09197676142771197,-0.006597364744220562,0.009854889053576704,0.04437459731557615,0.0,-0.004530534925322592,0.0,-0.1337068987252822,-0.026110548680668803,0.0
2017-02-28,-0.034809760748133974,0.0031918690259386123,0.009711685075578194,-0.06976819098539641,0.0,0.0,-0.03909175240644256,0.09320001390481751,0.02240249081861323,-0.08721698099276726,-0.028000153216272382,-0.0460682549660286,-0.10084569293860196,-0.12586064404697145,0.007924517904524864,-0.004582129971129431,0.027098396701146873,-0.04411057984461969,0.14457711080219604,0.06798631475411557,-0.017369169547527735,0.0,-0.0818706598630558,-0.015425679522978998,0.05021166292165692,-0.02368067839878337,0.0,-0.0930723379897328,0.0,-0.01896116341347931,-0.028837704694134835,-0.018649923087928354,0.029571708593867978,0.0549395692934655,0.0,-0.04071799295048542,-0.05746972126430076,0.0645720543156073,0.0,-0.014114496608713716,-0.006447280058457152,0.00782373009839725,-0.049362395660110164,-0.07310780976501995,-0.004927993928124517,-0.00901683130292065,0.02441991021317856,-0.006068691037702904,0.13236927637294077,-0.010827562267022365,-0.10145788728294518,0.05225635807217546,-0.10861588737340043,0.09533566138473412,0.03594469769365898,-0.1031605131845497,-0.019643452284693094,0.06800063912171139,-0.03701641742579423,-0.024550043858780707,-0.09657454633015769,-0.08756796032909339,-0.007689494106323476,0.0,-0.0179113184932904,-0.022162904688394464,0.0919938168867984,0.0,-0.016350238054760567,-0.037370408605973945,-0.06970078955070576,0.05668904538466818,-0.0886186652266461,0.20085312135999334,-0.05533671247761765,0.01599270169026614,0.017722227494397357,0.0,-0.0731370131532351,0.0,-0.23160419586661685,-0.06215569485368276,0.038318720450511115,-0.006181077890053824,-0.032344745722187554,0.04561760920603412,-0.08314898398291692,0.0,-0.027813094048897695,0.00515945009436921,0.03673946456730631,0.0,-0.0002857880039126917,0.0,0.0,0.017362303255671667,-0.10123849254179836,-0.007747482274493681,0.00787477321947731,0.050553935110078684,0.0,-0.009029775039516191,0.0,-0.11312112371709651,-0.029505841662279438,0.0
2017-03-31,-0.02843059450830644,-0.000264657224927271,0.016858239082375697,-0.06692871931792929,0.0,0.0,-0.0282124238530343,0.09272820431702164,0.0912084808881168,-0.07305880847403182,-0.010529691576168726,-0.028654072358512327,-0.10917405697919098,-0.12666369255768284,0.027077998119020633,0.008284636289252245,0.030866567152584228,-0.010483154226260241,0.1440396865851839,0.07974026786060674,-0.022428014906417854,0.0,-0.08495923393497698,0.00019661936902343712,0.051564532245161665,-0.028691274630543828,0.0,-0.07675508633808625,0.0,-0.014932591770953546,-0.018605660414869354,-0.0062337238788545,0.036987398053208845,0.058620228681167286,0.0,-0.04178060279034088,-0.038691044047740895,0.0675256399120985,0.0,0.006241080933624993,0.007075882679444541,0.02186323291374246,-0.021858305997962527,-0.05685338228052713,-0.0048408953976946745,-0.00416283020366251,0.02520433119588772,-0.001892774829399875,0.14405691861542122,-0.003952790034727021,-0.08469837184849605,0.061670892466660236,-0.18695770653990304,0.1143541965673831,0.04152104267980143,-0.09184090258182862,-0.011464713080569441,0.059806651632312274,-0.0031795737010757194,-0.013961074565332833,-0.07747629444732929,-0.08476102315237448,0.023937981583500623,0.0,0.0002516641287532949,-0.02056268933946983,0.10264219527138962,0.0,-0.013336704879907428,-0.03436319884411929,-0.06784724884803925,0.059615097012594175,-0.07566816986411473,0.2123698816567066,-0.051929716082146186,0.01701753299254491,0.013589012254156626,0.0,-0.0596431039095633,0.0,-0.21226259839402822,-0.06083598966580341,0.03833966183298718,-0.0016697530015726304,-0.02489066867966321,0.04874542374024519,-0.05792591278210157,0.0,-0.02592270445313895,0.0033035383687615195,0.03927581270808065,0.0,0.008230089447724506,0.0,0.0,0.012734929322867525,-0.10808387532398665,0.004720137485350631,0.01325462856382376,0.06355430584026231,0.0,0.009610454943161258,0.0,-0.09781123652719599,-0.01467660100537195,0.0
2017-04-30,-0.028958385180323606,0.004719208204052014,0.016612141978578996,-0.06660205008899167,0.0,0.0,-0.025426862961960298,0.08625425012563567,0.08820282564118016,-0.06835261837904553,-0.011826151680668926,-0.03155258680773687,-0.11154707550284694,-0.1462790303016752,0.024511284643734556,-0.0008281114602873632,0.028949469585958294,-0.017502333742275118,0.14433992224421918,0.06621031233387223,-0.018639205588501948,0.0,-0.07439902591050335,-0.012092901182695178,0.04709503364537426,-0.02981329450650207,0.0,-0.07163764918228965,0.0,-0.020533673587135835,-0.025195896137750008,-0.009686009839606713,0.02818182326844246,0.05921137782199355,0.0,-0.04276145345099288,-0.04822502578246553,0.07108173327379025,0.0,0.006755398493168072,-0.001608691192699966,0.023760523203682743,-0.03761285864126272,-0.061486172395262766,-0.0048405935894820715,-0.008637917642629729,0.018555688537954217,-0.009207011593882382,0.13333795881832158,0.0009528724315435548,-0.08337520979874977,0.06540945880720274,-0.18100341804204562,0.09669509012421384,0.036589677420014594,-0.09520201922530647,-0.015476868295916461,0.05913270736424797,-0.012500952637242688,-0.016329071300620848,-0.0872055437125256,-0.07868264866246047,0.01653959320980503,0.0,-0.0013246847501658492,-0.03534971932213105,0.10401254082515031,0.0,0.001115033587262771,-0.016637596037247307,-0.06684885323175277,0.057416985884939806,-0.0536099254291727,0.21691505842563263,-0.04581609452971118,0.010955843757317792,0.011787631110929508,0.0,-0.061162661366072776,0.0,-0.2135587913635239,-0.0572371864429918,0.03522279471751731,0.004203275627440887,-0.03366830983778919,0.05684046401751842,-0.07020024562626447,0.0,-0.02730855052754613,0.007039652239066253,0.04175603975589121,0.0,0.007428613535591998,0.0,0.0,0.01881863719906721,-0.1150096743430779,0.013317021019874167,0.02521683868601348,0.05559620717993814,0.0,0.0024462779561671734,0.0,-0.0993092651750172,-0.01849434673074183,0.0
2017-05-31,-0.026958520210378235,0.004486010394544382,0.01739487293483223,-0.06495324628513122,0.0,0.0,-0.02481674335799331,0.08387936939455422,0.08822190513870834,-0.06646387464785092,-0.018076451743536955,-0.035729426835759366,-0.12675260584431355,-0.14607234156045096,0.02861430881157375,-0.004810805684642972,0.03002322191046912,-0.01738353884115463,0.14231942338131687,0.07149146553818667,-0.025213586521314682,0.0,-0.07422400673509716,-0.009381772857609938,0.04829903984173716,-0.02471119606184742,0.0,-0.08123583639283831,0.0,-0.018156837919841178,-0.025940399677798466,-0.014315841964133106,0.026327376852394262,0.05705928573134376,0.0,-0.04298701661806664,-0.048657757143682194,0.07325566968282657,0.0,3.1143212998074876e-05,0.0005191303053681956,0.02969391185997923,-0.043509095600566004,-0.05447740540202774,-0.005647616256446026,-0.008576696217308707,0.02288543250588989,-0.010028155854352079,0.13435806894356647,-0.00015664903232301755,-0.09594545718513012,0.06412932745431098,-0.18016893594034777,0.0934291316338093,0.034909573042539575,-0.09189433986837423,-0.01693321839927385,0.06671918911853725,-0.01461859930626877,-0.01571134738231688,-0.08814206012003152,-0.08158595914748942,0.0179489839196458,0.0,-0.0021691190540495675,-0.03442689245332692,0.10433046477594964,0.0,0.00019153607307308574,-0.020175201411602395,-0.06860989851757704,0.05826389785015362,-0.053415281391180694,0.2106962350549552,-0.04858889266804061,0.008072665657956765,0.009078182448996976,0.0,-0.060308817865932285,0.0,-0.2168370265743917,-0.05930362248487101,0.038514120194967395,-0.0021099378123182293,-0.03612776918837721,0.05475162810236907,-0.07386601269571207,0.0,-0.026683967940719415,0.011874044846277708,0.04304789414491665,0.0,0.005482144176743711,0.0,0.0,0.014771682994841974,-0.11759284375477551,0.01454004675128583,0.02669301481191913,0.050254935523665945,0.0,0.00215606726881281,0.0,-0.10215666996255277,-0.01894823623509584,0.0
2017-06-30,-0.022825215481088734,0.004210343407637568,0.0003119249498257856,-0.0696228376281138,0.0,0.0,-0.025952215893997935,0.08565128839572198,0.08588635020512951,-0.07132008915749613,-0.029027573972136598,-0.04418142107481399,-0.14357858919211358,-0.15708255236980379,0.024176822579521303,-0.014724142676879437,0.03222977759861819,-0.01661982906835028,0.1306901199710243,0.06552857959059157,-0.034016144987429026,0.0,-0.08726117262326696,-0.01143717144563879,0.044992611378261826,-0.026616674219213106,0.0,-0.08781541991581968,0.0,-0.020112005609673272,-0.03199494731740103,-0.010816711251803803,0.014750752695256036,0.06400915529456924,0.0,-0.04165012292544597,-0.05077006710330535,0.061459328052765994,0.0,-0.010686391287705224,-0.011353241194721411,0.00885681749893713,-0.05143157052515045,-0.05610749635890998,-0.005300809892412522,-0.012831906649488037,0.04198040246927164,-0.003566213567918808,0.12367071881651048,-0.006568812121911228,-0.09275312831242008,0.059805567863117456,-0.17397781104853471,0.08942334973246036,0.0273732286640331,-0.08933286868474069,-0.01248358177668993,0.07609332132436512,-0.01750147243501414,-0.017279790983878468,-0.08992850669075651,-0.08987563301952958,0.014707016544617224,0.0,0.004361780644952316,-0.036779112581677514,0.09909178203779334,0.0,-0.007482557620442632,-0.030675855974581792,-0.06862248148664415,0.05693883443390374,-0.054123806852586206,0.199336151449176,-0.05072228320552227,0.017596638065323595,0.004806364488832632,-0.0005544227582912006,-0.0624603250685271,0.0,-0.22904160158596137,-0.06759761808209946,0.03980199472934786,-0.01063539213040063,-0.03237133396947386,0.04836744342716576,-0.07550022737692377,0.0,-0.025126742905471046,0.006801233871465504,0.03918139253503402,0.0,0.005155457946897056,0.0,0.0,0.012674913494383539,-0.12322331499676965,0.010982906576637112,0.021214892927892578,0.04112195979191624,0.0,-0.008005866387119944,0.0,-0.10180506641137807,-0.01601749706373229,0.0
2017-07-31,-0.02131606913179525,-0.0018609277633564389,-0.02204321801808549,-0.07698505243832501,0.0,0.0,-0.03561991442662599,0.08931258638499295,0.08524923198137052,-0.06453255349048852,-0.03650592451544508,-0.05026194375410159,-0.15557628999928574,-0.1675714211076879,0.027243760678831448,-0.03087401928206703,0.018924809933899264,-0.01713240057138751,0.11480028692129068,0.05381467294216254,-0.05692290982395226,0.0,-0.10358753834611242,-0.015796356700076678,0.046444803397924686,-0.04538721219995985,0.0,-0.08639500243940192,0.0,-0.015696088932268544,-0.047707651657894944,-0.021054883791374268,-0.010269733364159712,0.06204860245017155,0.0,-0.04089853571958145,-0.057378879086224265,0.05289444172014687,0.0,-0.013401271490000338,-0.00658400637337294,-0.007835772638475413,-0.04813501142675205,-0.053893518368053575,-0.005027619108079095,-0.003098981879225658,0.010367851472007548,-0.004284622382307576,0.11460444946844842,-0.020642294050257724,-0.10707231635239708,0.04899342293606718,-0.17648037396369778,0.09191040869906097,0.01279929305770823,-0.09763458789544371,-0.023947877381755592,0.07330868629511506,-0.017743786898384434,-0.01056290124233187,-0.09435461747366174,-0.10688989672059383,0.01764415041339652,0.0,-0.00035376391455354053,-0.0508701536841603,0.08966040861343619,0.0,-0.026514793101621817,-0.04936690383430578,-0.06706384565915766,0.05803451902470146,-0.05391998867275548,0.18838144732305526,-0.0440937918046091,0.014991537258758986,0.0036658023457098107,-0.0005134242587714399,-0.049168863494385026,0.0,-0.23615503873908,-0.07823904394815424,0.01764121538192681,-0.02034896025169758,-0.03201068805543147,0.03356912141694891,-0.07679715363359106,0.0,-0.0279380116950098,0.006996448417087436,0.03893401245408607,0.0,-0.008900474030884955,0.0,0.0,0.0026910819005776486,-0.12184630222852028,0.015961612742046227,0.00975822233581939,0.021490766012606667,-0.002709692986104609,-0.015747558062605454,0.0,-0.0973505232158273,-0.02471465420280515,0.0
